Ancestor?,Scan date,Nr,Name,Temp Evo,Gender,Nickname,Level,possibleLevels,CP,HP,Dust cost,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Fast move (ID),Special move,Special move (ID),Special move 2,Special move 2 (ID),DPS,LL Rank (min),LL Rank (max),GL Evo,GL Rank (min),GL Rank (max),UL Evo,UL Rank (min),UL Rank (max),Box,Custom1,Custom2,Saved,Egg,Lucky?,Favorite,BuddyBoosted,Form,ShadowForm,MultiForm?,Dynamax,Height (cm),Weight (g),Height Tag,Catch Date,Catch Level
0,5/6/26 22:53:15,694,목도리키텔,-,?,목도리89,12.0,12.0,307,65,1300,88.9,88.9,88.9,10.0,15.0,15.0,1, - , - , - , - , - , - ,0.0,423,423,일레도리자드,472,472,일레도리자드,561,561,Default,,,0,0,0,1,0,2381,7,0, - ,59,?,0,2026-?-?,?
0,5/6/26 22:53:16,81,코일,-,,코일76,21.0,21.0,770,66,3000,75.6,75.6,75.6,6.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,레어코일,66,66,레어코일,63,63,Default,,,0,0,0,1,0,1053,7,0, - ,31,6580,0,2026-?-?,?
0,5/6/26 22:53:17,396,찌르꼬,-,?,찌르꼬47,18.0,18.0,317,71,2200,46.7,46.7,46.7,14.0,0.0,7.0,1, - , - , - , - , - , - ,0.0,4087,4087,찌르호크,2831,2831,찌르호크,4020,4020,Default,,,0,0,0,0,0,1564,7,0, - ,37,2980,0,2026-?-?,?
0,5/6/26 22:54:20,74,꼬마돌 알로라,-,?,꼬마돌84,20.0,20.0,713,80,2500,84.4,84.4,84.4,12.0,12.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,꼬마돌 알로라,100,100,딱구리 알로라,1927,1927,Default,,,0,0,?,?,0,419,1,0,?,?,?,0,?,?
0,5/6/26 22:55:35,244,앤테이,-,?,앤테이91,21.5,21.5,2117,162,3000,91.1,91.1,91.1,15.0,15.0,11.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,앤테이,3356,3356,Default,,,0,0,?,?,0,1211,1,1,?,?,?,0,?,?
0,5/6/26 22:57:20,187,통통코,-,?,통통코42,11.0,11.0,155,51,1300,42.2,42.2,42.2,6.0,8.0,5.0,1, - , - , - , - , - , - ,0.0,2007,2007,솜솜코,1937,1937, - , - , - ,Default,,,0,0,?,?,0,1341,7,0,?,?,?,0,?,?
0,5/6/26 22:57:35,102,아라리,-,?,아라리56,13.0,13.0,377,79,1600,55.6,55.6,55.6,0.0,14.0,11.0,1, - , - , - , - , - , - ,0.0,112,112,나시,212,212,나시,9,9,Default,,,0,0,?,?,0,1194,7,0,?,?,?,0,?,?
0,5/6/26 22:57:44,436,동미러,-,?,동미러49,1.0,1.0,10,15,200,48.9,48.9,48.9,1.0,10.0,11.0,1, - , - , - , - , - , - ,0.0,49,49,동탁군,37,37,동탁군,2342,2342,Default,,,0,0,?,?,0,2185,1,0,?,?,?,0,?,?
0,5/6/26 22:57:45,204,피콘,-,?,피콘58,29.0,29.0,799,107,5000,57.8,57.8,57.8,1.0,12.0,13.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,쏘콘,1539,1539,Default,,,0,0,?,?,0,1303,7,0,?,?,?,0,?,?
0,5/6/26 22:57:47,656,개구마르,-,?,개구마87,8.0,8.0,218,49,800,86.7,86.7,86.7,15.0,14.0,10.0,1, - , - , - , - , - , - ,0.0,1552,1552,개굴닌자,1200,1200,개굴닌자,2081,2081,Default,,,0,0,?,?,0,2352,7,0,?,?,?,0,?,?
0,5/6/26 22:57:48,204,피콘,-,?,피콘98,11.0,11.0,347,67,1300,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - , - , - , - ,0.0,3371,3371,쏘콘,1567,1567,쏘콘,69,69,Default,,,0,0,?,?,0,1303,7,0,?,?,?,0,?,?
0,5/6/26 22:57:50,299,코코파스,-,?,코코파60,12.0,12.0,285,53,1300,60.0,60.0,60.0,0.0,13.0,14.0,1, - , - , - , - , - , - ,0.0,2,2,대코파스,46,46, - , - , - ,Default,,,0,0,?,?,0,1480,7,0,?,?,?,0,?,?
0,5/6/26 22:57:51,133,이브이,-,?,이브이64,22.0,22.0,586,100,3000,64.4,64.4,64.4,0.0,14.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,블래키,3,3,쥬피썬더,3,3,Default,,,0,0,?,?,0,2036,1,0,?,?,?,0,?,?
0,5/6/26 22:57:53,436,동미러,-,?,동미러40,6.0,6.0,73,50,600,40.0,40.0,40.0,2.0,7.0,9.0,1, - , - , - , - , - , - ,0.0,310,310,동탁군,802,802,동탁군,3026,3026,Default,,,0,0,?,?,0,2185,1,0,?,?,?,0,?,?
0,5/6/26 22:57:54,132,메타몽,-,?,메타몽62,16.0,16.0,344,78,1900,62.2,62.2,62.2,11.0,4.0,13.0,1, - , - , - , - , - , - ,0.0,2833,2833, - , - , - , - , - , - ,Default,,,0,0,?,?,0,2035,1,0,?,?,?,0,?,?
0,5/6/26 22:57:56,436,동미러,-,?,동미러49,11.0,11.0,142,69,1300,48.9,48.9,48.9,2.0,12.0,8.0,1, - , - , - , - , - , - ,0.0,157,157,동탁군,47,47,동탁군,2285,2285,Default,,,0,0,?,?,0,2185,1,0,?,?,?,0,?,?
0,5/6/26 22:57:58,624,자망칼,-,?,자망칼93,9.0,9.0,362,56,1000,93.3,93.3,93.3,15.0,13.0,14.0,1, - , - , - , - , - , - ,0.0,3171,3171,자망칼,532,532,절각참,1506,1506,Default,,,0,0,?,?,0,2328,1,0,?,?,?,0,?,?
0,5/6/26 22:58:00,304,가보리,-,?,가보리67,7.0,7.0,228,53,800,66.7,66.7,66.7,1.0,14.0,15.0,1, - , - , - , - , - , - ,0.0,667,667,갱도라,95,95,보스로라,7,7,Default,,,0,0,?,?,0,1483,7,0,?,?,?,0,?,?
0,5/6/26 22:58:01,81,코일,-,?,코일64,18.0,18.0,643,60,2200,64.4,64.4,64.4,3.0,12.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,레어코일,36,36,레어코일,67,67,Default,,,0,0,?,?,0,1053,7,0,?,?,?,0,?,?
0,5/6/26 22:58:02,355,해골몽,-,?,해골몽62,11.0,11.0,188,42,1300,62.2,62.2,62.2,4.0,13.0,11.0,1, - , - , - , - , - , - ,0.0,545,545,야느와르몽,256,256,야느와르몽,217,217,Default,,,0,0,?,?,0,1005,7,0,?,?,?,0,?,?
0,5/6/26 22:58:04,304,가보리,-,?,가보리64,9.0,9.0,300,59,1000,64.4,64.4,64.4,3.0,15.0,11.0,1, - , - , - , - , - , - ,0.0,812,812,갱도라,287,287,보스로라,94,94,Default,,,0,0,?,?,0,1483,7,0,?,?,?,0,?,?
0,5/6/26 22:58:05,81,코일,-,?,코일51,28.0,28.0,969,73,4500,51.1,51.1,51.1,0.0,12.0,11.0,1, - , - , - , - , - , - ,0.0, - , - ,코일,1418,1418,자포코일,33,33,Default,,,0,0,?,?,0,1053,7,0,?,?,?,0,?,?
0,5/6/26 22:58:06,597,철시드,-,?,철시드73,11.0,11.0,267,62,1300,73.3,73.3,73.3,7.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,741,741,너트령,1798,1798,너트령,80,80,Default,,,0,0,?,?,0,2304,7,0,?,?,?,0,?,?
0,5/6/26 22:58:08,597,철시드,-,?,철시드56,6.0,6.0,131,43,600,55.6,55.6,55.6,2.0,14.0,9.0,1, - , - , - , - , - , - ,0.0,52,52,너트령,707,707,너트령,2054,2054,Default,,,0,0,?,?,0,2304,7,0,?,?,?,0,?,?
0,5/6/26 22:58:09,70,우츠동,-,?,우츠동69,20.0,20.0,858,105,2500,68.9,68.9,68.9,7.0,10.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,우츠동,1031,1031,우츠보트,807,807,Default,,,0,0,?,?,0,1041,7,0,?,?,?,0,?,?
0,5/6/26 22:58:09,70,우츠동,-,?,우츠동69,20.0,20.0,858,105,2500,68.9,68.9,68.9,8.0,9.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,우츠동,1336,1336,우츠보트,947,947,Default,,,0,0,?,?,0,1041,7,0,?,?,?,0,?,?
0,5/6/26 22:58:10,204,피콘,-,?,피콘60,20.0,20.0,556,89,2500,60.0,60.0,60.0,2.0,13.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,쏘콘,172,172,쏘콘,1381,1381,Default,,,0,0,?,?,0,1303,7,0,?,?,?,0,?,?
0,5/6/26 22:58:12,304,가보리,-,?,가보리73,15.0,15.0,513,78,1900,73.3,73.3,73.3,4.0,14.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,갱도라,281,281,보스로라,101,101,Default,,,0,0,?,?,0,1483,7,0,?,?,?,0,?,?
0,5/6/26 22:58:18,674,판짱,-,?,판짱93,20.0,20.0,840,108,2500,93.3,93.3,93.3,15.0,12.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,판짱,1335,1335,부란다,2606,2606,Default,,,0,0,?,?,0,2363,1,0,?,?,?,0,?,?
0,5/6/26 22:58:20,436,동미러,-,?,동미러78,6.0,6.0,82,52,600,77.8,77.8,77.8,5.0,15.0,15.0,1, - , - , - , - , - , - ,0.0,591,591,동탁군,637,637,동탁군,386,386,Default,,,0,0,?,?,0,2185,1,0,?,?,?,0,?,?
0,5/6/26 22:58:21,403,꼬링크,-,?,꼬링크36,8.0,8.0,166,49,800,35.6,35.6,35.6,8.0,3.0,5.0,1, - , - , - , - , - , - ,0.0,3090,3090,럭시오,3236,3236,렌트라,3399,3399,Default,,,0,0,?,?,0,1913,7,0,?,?,?,0,?,?
0,5/6/26 22:58:23,304,가보리,-,?,TR가보리69,30.0,30.0,1015,111,5000,68.9,68.9,68.9,3.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,보스로라,15,15,Default,,,0,0,?,?,0,1483,7,0,?,?,?,0,?,?
0,5/6/26 22:58:24,209,블루,-,?,블루51,8.0,8.0,245,61,800,51.1,51.1,51.1,0.0,14.0,9.0,1, - , - , - , - , - , - ,0.0,22,22,그랑블루,537,537,그랑블루,34,34,Default,,,0,0,?,?,0,1528,7,0,?,?,?,0,?,?
0,5/6/26 22:58:25,133,이브이,-,?,이브이56,1.0,1.0,13,14,200,55.6,55.6,55.6,5.0,10.0,10.0,1, - , - , - , - , - , - ,0.0,370,370,부스터,164,164,부스터,580,580,Default,,,0,0,?,?,0,2036,1,0,?,?,?,0,?,?
0,5/6/26 22:58:27,624,자망칼,-,?,자망칼62,19.0,19.0,706,81,2500,62.2,62.2,62.2,1.0,15.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,절각참,119,119,절각참,106,106,Default,,,0,0,?,?,0,2328,1,0,?,?,?,0,?,?
0,5/6/26 22:58:28,81,코일,-,?,!코일100,1.0,1.0,19,10,200,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - , - , - , - ,0.0,1777,1777,코일,38,38,레어코일,1415,1415,Default,,,0,0,?,?,0,1053,7,0,?,?,?,0,?,?
0,5/6/26 22:58:30,355,해골몽,-,?,해골몽56,8.0,8.0,131,34,800,55.6,55.6,55.6,3.0,15.0,7.0,1, - , - , - , - , - , - ,0.0,488,488,야느와르몽,239,239,야느와르몽,1025,1025,Default,,,0,0,?,?,0,1005,7,0,?,?,?,0,?,?
0,5/6/26 22:58:32,597,철시드,-,?,철시드69,19.0,19.0,449,82,2500,68.9,68.9,68.9,4.0,12.0,15.0,1, - , - , - , - , - , - ,0.0,469,469,너트령,754,754,너트령,293,293,Default,,,0,0,?,?,0,2304,7,0,?,?,?,0,?,?
0,5/6/26 22:58:33,669,플라베베,-,?,플라베49,19.0,19.0,492,81,2500,48.9,48.9,48.9,0.0,9.0,13.0,1, - , - , - , - , - , - ,0.0,298,298,플라엣테,136,136,플라제스,565,565,Default,,,0,0,?,?,0,1998,1,0,?,?,?,0,?,?
0,5/6/26 22:58:35,924,두리쥐,-,?,두리쥐96,15.0,15.0,375,78,1900,95.6,95.6,95.6,13.0,15.0,15.0,1, - , - , - , - , - , - ,0.0,1118,1118,파밀리쥐 4,1863,1863, - , - , - ,Default,,,0,0,?,?,0,2700,1,0,?,?,?,0,?,?
0,5/6/26 22:58:36,408,두개도스,-,?,두개도33,8.0,8.0,362,63,800,33.3,33.3,33.3,7.0,7.0,1.0,1, - , - , - , - , - , - ,0.0,3549,3549,두개도스,3097,3097,램펄드,1572,1572,Default,,,0,0,?,?,0,2167,7,0,?,?,?,0,?,?
0,5/6/26 22:58:38,280,랄토스,-,?,랄토스58,3.0,3.0,33,24,400,57.8,57.8,57.8,0.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,4,4,가디안,108,108,가디안,62,62,Default,,,0,0,?,?,0,687,7,0,?,?,?,0,?,?
0,5/6/26 22:58:39,4,파이리,-,?,파이리44,8.0,8.0,191,45,800,44.4,44.4,44.4,4.0,14.0,2.0,1, - , - , - , - , - , - ,0.0,732,732,리자드,870,870,리자몽,1470,1470,Default,,,0,0,?,?,0,590,7,0,?,?,?,0,?,?
0,5/6/26 22:58:41,306,보스로라,-,?,보스로58,18.5,18.5,1459,105,2200,57.8,57.8,57.8,0.0,14.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,보스로라,1,1,보스로라,188,188,Default,,,0,0,?,?,0,1489,7,0,?,?,?,0,?,?
0,5/6/26 22:58:43,374,메탕,-,?,메탕76,8.0,8.0,206,48,800,75.6,75.6,75.6,11.0,15.0,8.0,1, - , - , - , - , - , - ,0.0,1797,1797,메탕구,2660,2660,메타그로스,2221,2221,Default,,,0,0,?,?,0,1226,7,0,?,?,?,0,?,?
0,5/6/26 22:58:44,508,바랜드,-,?,바랜드40,28.0,28.0,2066,149,4500,40.0,40.0,40.0,5.0,0.0,13.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,바랜드,2029,2029,Default,,,0,0,?,?,0,2230,1,0,?,?,?,0,?,?
0,5/6/26 22:58:46,631,앤티골,-,?,앤티골76,17.0,17.0,1119,115,2200,75.6,75.6,75.6,12.0,10.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,앤티골,2110,2110,앤티골,1150,1150,Default,,,0,0,?,?,0,2334,1,0,?,?,?,0,?,?
0,5/6/26 22:58:48,563,데스니칸,-,?,데스니58,25.0,25.0,1493,110,4000,57.8,57.8,57.8,3.0,8.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,데스니칸,217,217,데스니칸,1274,1274,Default,,,0,0,?,?,0,1384,7,0,?,?,?,0,?,?
0,5/6/26 22:58:49,129,잉어킹,-,?,잉어킹31,8.0,8.0,45,33,800,31.1,31.1,31.1,8.0,2.0,4.0,1, - , - , - , - , - , - ,0.0, - , - ,갸라도스,3607,3607,갸라도스,2612,2612,Default,,,0,0,?,?,0,669,7,0,?,?,?,0,?,?
0,5/6/26 22:58:51,304,가보리,-,?,가보리69,14.0,14.0,474,75,1600,68.9,68.9,68.9,3.0,13.0,15.0,1, - , - , - , - , - , - ,0.0,358,358,갱도라,24,24,보스로라,15,15,Default,,,0,0,?,?,0,1483,7,0,?,?,?,0,?,?
0,5/6/26 22:58:54,304,가보리,-,?,가보리42,1.0,1.0,16,13,200,42.2,42.2,42.2,6.0,2.0,11.0,1, - , - , - , - , - , - ,0.0,1594,1594,갱도라,1261,1261,보스로라,1171,1171,Default,,,0,0,?,?,0,1483,7,0,?,?,?,0,?,?
0,5/6/26 22:58:55,529,두더류,-,?,두더류62,4.0,4.0,130,42,400,62.2,62.2,62.2,2.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,23,23,몰드류,195,195,몰드류,111,111,Default,,,0,0,?,?,0,2249,7,0,?,?,?,0,?,?
0,5/6/26 22:58:55,597,철시드,-,?,TR철시드62,30.0,30.0,677,102,5000,62.2,62.2,62.2,0.0,15.0,13.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,너트령,1431,1431,Default,,,0,0,?,?,0,2304,7,0,?,?,?,0,?,?
0,5/6/26 22:58:57,529,두더류,-,?,두더류69,16.0,16.0,579,90,1900,68.9,68.9,68.9,3.0,14.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,몰드류,3,3,몰드류,595,595,Default,,,0,0,?,?,0,2249,7,0,?,?,?,0,?,?
0,5/6/26 22:58:58,597,철시드,-,?,철시드42,11.0,11.0,249,60,1300,42.2,42.2,42.2,4.0,5.0,10.0,1, - , - , - , - , - , - ,0.0,765,765,너트령,264,264,너트령,2761,2761,Default,,,0,0,?,?,0,2304,7,0,?,?,?,0,?,?
0,5/6/26 22:58:59,39,푸린,-,?,푸린62,22.0,22.0,385,166,3000,62.2,62.2,62.2,9.0,5.0,14.0,1, - , - , - , - , - , - ,0.0,2451,2451,푸크린,2582,2582, - , - , - ,Default,,,0,0,?,?,0,2013,1,0,?,?,?,0,?,?
0,5/6/26 22:59:00,459,눈쓰개,-,?,눈쓰개67,2.0,2.0,46,27,200,66.7,66.7,66.7,4.0,14.0,12.0,1, - , - , - , - , - , - ,0.0,397,397,눈설왕,692,692,눈설왕,9,9,Default,,,0,0,?,?,0,1181,7,0,?,?,?,0,?,?
0,5/6/26 22:59:02,228,델빌,-,?,델빌84,15.0,15.0,514,71,1900,84.4,84.4,84.4,15.0,13.0,10.0,1, - , - , - , - , - , - ,0.0, - , - ,델빌,138,138,헬가,2253,2253,Default,,,0,0,?,?,0,681,7,0,?,?,?,0,?,?
0,5/6/26 22:59:03,353,어둠대신,-,?,어둠대16,24.0,24.0,557,85,3500,15.6,15.6,15.6,2.0,1.0,4.0,1, - , - , - , - , - , - ,0.0, - , - ,다크펫,2510,2510,다크펫,3995,3995,Default,,,0,0,?,?,0,999,7,0,?,?,?,0,?,?
0,5/6/26 22:59:04,335,쟝고,-,?,쟝고11,23.0,23.0,1377,114,3500,11.1,11.1,11.1,3.0,1.0,1.0,1, - , - , - , - , - , - ,0.0, - , - ,쟝고,2309,2309,쟝고,4059,4059,Default,,,0,0,?,?,0,2130,1,0,?,?,?,0,?,?
0,5/6/26 22:59:06,102,아라리,-,?,아라리80,18.0,18.0,559,96,2200,80.0,80.0,80.0,6.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,나시,121,121,나시,113,113,Default,,,0,0,?,?,0,1194,7,0,?,?,?,0,?,?
0,5/6/26 22:59:07,354,다크펫,-,?,다크펫49,9.0,9.0,542,67,1000,48.9,48.9,48.9,11.0,5.0,6.0,1, - , - , - , - , - , - ,0.0, - , - ,다크펫,3011,3011,다크펫,2337,2337,Default,,,0,0,?,?,0,1002,7,0,?,?,?,0,?,?
0,5/6/26 22:59:08,682,슈쁘,-,?,슈쁘56,16.0,16.0,495,106,1900,55.6,55.6,55.6,0.0,12.0,13.0,1, - , - , - , - , - , - ,0.0,49,49,프레프티르,40,40,프레프티르,1670,1670,Default,,,0,0,?,?,0,2369,1,0,?,?,?,0,?,?
0,5/6/26 22:59:09,241,밀탱크,-,?,밀탱크71,4.0,4.0,230,59,400,71.1,71.1,71.1,5.0,12.0,15.0,1, - , - , - , - , - , - ,0.0,165,165,밀탱크,1018,1018,밀탱크,14,14,Default,,,0,0,?,?,0,2082,1,0,?,?,?,0,?,?
0,5/6/26 22:59:11,622,골비람,-,?,골비람47,12.0,12.0,353,74,1300,46.7,46.7,46.7,0.0,12.0,9.0,1, - , - , - , - , - , - ,0.0,13,13,골루그,107,107,골루그,434,434,Default,,,0,0,?,?,0,2326,7,0,?,?,?,0,?,?
0,5/6/26 22:59:12,736,턱지충이,-,?,턱지충58,2.0,2.0,39,22,200,57.8,57.8,57.8,9.0,13.0,4.0,1, - , - , - , - , - , - ,0.0,1208,1208,투구뿌논,2287,2287,투구뿌논,2110,2110,Default,,,0,0,?,?,0,2419,7,0,?,?,?,0,?,?
0,5/6/26 22:59:13,585,사철록 가을의,-,?,사철록60,4.0,4.0,105,42,400,60.0,60.0,60.0,2.0,13.0,12.0,1, - , - , - , - , - , - ,0.0,1074,1074,바라철록 가을의,844,844,바라철록 가을의,65,65,Default,,,0,0,?,?,0,858,1,1,?,?,?,0,?,?
0,5/6/26 22:59:13,585,사철록 가을의,-,?,사철록62,4.0,4.0,105,42,400,62.2,62.2,62.2,2.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,613,613,바라철록 가을의,425,425,바라철록 가을의,66,66,Default,,,0,0,?,?,0,858,1,1,?,?,?,0,?,?
0,5/6/26 22:59:14,209,블루,-,?,블루67,15.0,15.0,478,87,1900,66.7,66.7,66.7,0.0,15.0,15.0,1, - , - , - , - , - , - ,0.0,21,21,그랑블루,1,1,그랑블루,4,4,Default,,,0,0,?,?,0,1528,7,0,?,?,?,0,?,?
0,5/6/26 22:59:16,819,탐리스,-,?,탐리스67,29.0,29.0,696,133,5000,66.7,66.7,66.7,5.0,12.0,13.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,요씽리스,50,50,Default,,,0,0,?,?,0,2494,1,0,?,?,?,0,?,?
0,5/6/26 22:59:17,4,파이리,-,?,파이리62,16.0,16.0,399,68,1900,62.2,62.2,62.2,3.0,15.0,10.0,1, - , - , - , - , - , - ,0.0,59,59,리자드,220,220,리자몽,137,137,Default,,,0,0,?,?,0,590,7,0,?,?,?,0,?,?
0,5/6/26 22:59:19,756,마셰이드,-,?,TR마셰이80,32.0,32.0,1561,126,6000,80.0,80.0,80.0,6.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,0,0,?,?,0,2436,7,0,?,?,?,0,?,?
0,5/6/26 22:59:20,835,멍파치,-,?,멍파치56,8.0,8.0,158,60,800,55.6,55.6,55.6,10.0,8.0,7.0,1, - , - , - , - , - , - ,0.0,3203,3203,펄스멍,3198,3198,펄스멍,1651,1651,Default,,,0,0,?,?,0,2510,1,0,?,?,?,0,?,?
0,5/6/26 22:59:21,404,럭시오,-,?,럭시오78,15.0,15.0,606,86,1900,77.8,77.8,77.8,10.0,12.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,럭시오,780,780,렌트라,1150,1150,Default,,,0,0,?,?,0,1916,7,0,?,?,?,0,?,?
0,5/6/26 22:59:22,607,불켜미,-,?,불켜미78,17.0,17.0,451,83,2200,77.8,77.8,77.8,6.0,15.0,14.0,1, - , - , - , - , - , - ,0.0,898,898,램프라,207,207,샹델라,228,228,Default,,,0,0,?,?,0,2314,7,0,?,?,?,0,?,?
0,5/6/26 22:59:23,661,화살꼬빈,-,?,화살꼬69,7.0,7.0,138,49,800,68.9,68.9,68.9,4.0,12.0,15.0,1, - , - , - , - , - , - ,0.0,259,259,파이어로,36,36,파이어로,684,684,Default,,,0,0,?,?,0,2357,7,0,?,?,?,0,?,?
0,5/6/26 22:59:25,539,타격귀,-,?,타격귀64,8.0,8.0,589,73,800,64.4,64.4,64.4,1.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,타격귀,7,7,타격귀,190,190,Default,,,0,0,?,?,0,2259,7,0,?,?,?,0,?,?
0,5/6/26 22:59:26,543,마디네,-,?,마디네64,2.0,2.0,26,19,200,64.4,64.4,64.4,0.0,15.0,14.0,1, - , - , - , - , - , - ,0.0,44,44,펜드라,3,3,펜드라,22,22,Default,,,0,0,?,?,0,2263,7,0,?,?,?,0,?,?
0,5/6/26 22:59:27,66,알통몬,-,?,알통몬58,3.0,3.0,84,39,400,57.8,57.8,57.8,0.0,14.0,12.0,1, - , - , - , - , - , - ,0.0,342,342,근육몬,191,191,괴력몬,2,2,Default,,,0,0,?,?,0,1294,7,0,?,?,?,0,?,?
0,5/6/26 22:59:28,92,고오스,-,?,고오스78,27.0,27.0,901,81,4500,77.8,77.8,77.8,5.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,고우스트,268,268,팬텀,32,32,Default,,,0,0,?,?,0,2025,7,0,?,?,?,0,?,?
0,5/6/26 22:59:30,917,타랜툴라,-,?,TR타랜툴69,30.0,30.0,420,90,5000,68.9,68.9,68.9,4.0,14.0,13.0,1, - , - , - , - , - , - ,0.0,287,287,트래피더,177,177, - , - , - ,Default,,,0,0,?,?,0,2693,1,0,?,?,?,0,?,?
0,5/6/26 22:59:31,653,푸호꼬,-,?,푸호꼬47,8.0,8.0,199,48,800,46.7,46.7,46.7,2.0,11.0,8.0,1, - , - , - , - , - , - ,0.0,583,583,테르나,144,144,마폭시,338,338,Default,,,0,0,?,?,0,2349,7,0,?,?,?,0,?,?
0,5/6/26 22:59:32,161,꼬리선,-,?,꼬리선69,24.0,24.0,366,81,3500,68.9,68.9,68.9,3.0,14.0,14.0,1, - , - , - , - , - , - ,0.0,103,103,다꼬리,252,252, - , - , - ,Default,,,0,0,?,?,0,2041,1,0,?,?,?,0,?,?
0,5/6/26 22:59:34,612,액스라이즈,-,?,액스라96,28.0,28.0,2857,139,4500,95.6,95.6,95.6,14.0,14.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,0,0,?,?,0,2319,1,0,?,?,?,0,?,?
0,5/6/26 22:59:36,574,고디탱,-,?,고디탱60,8.0,8.0,185,52,800,60.0,60.0,60.0,1.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,179,179,고디보미,58,58,고디모아젤,63,63,Default,,,0,0,?,?,0,2289,7,0,?,?,?,0,?,?
0,5/6/26 22:59:38,511,야나프,-,?,야나프76,13.0,13.0,324,73,1600,75.6,75.6,75.6,5.0,14.0,15.0,1, - , - , - , - , - , - ,0.0,171,171,야나키,1120,1120,야나키,24,24,Default,,,0,0,?,?,0,2231,1,0,?,?,?,0,?,?
0,5/6/26 22:59:39,16,구구,-,?,구구58,24.0,24.0,411,81,3500,57.8,57.8,57.8,7.0,15.0,4.0,1, - , - , - , - , - , - ,0.0,1200,1200,피죤투,650,650, - , - , - ,Default,,,0,0,?,?,0,2006,7,0,?,?,?,0,?,?
0,5/6/26 22:59:41,94,팬텀,-,?,팬텀76,20.0,20.0,1586,100,2500,75.6,75.6,75.6,11.0,10.0,13.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,팬텀,1279,1279,Default,,,0,0,?,?,0,1995,7,0,?,?,?,0,?,?
0,5/6/26 22:59:42,536,두까비,-,?,두까비53,3.0,3.0,94,40,400,53.3,53.3,53.3,7.0,12.0,5.0,1, - , - , - , - , - , - ,0.0,2181,2181,두까비,1430,1430,두빅굴,1096,1096,Default,,,0,0,?,?,0,2256,1,0,?,?,?,0,?,?
0,5/6/26 22:59:44,387,모부기,-,?,모부기62,19.0,19.0,576,92,2500,62.2,62.2,62.2,3.0,13.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,수풀부기,165,165,토대부기,377,377,Default,,,0,0,?,?,0,753,7,0,?,?,?,0,?,?
0,5/6/26 22:59:46,280,랄토스,-,?,TR랄토스64,30.0,30.0,393,81,5000,64.4,64.4,64.4,2.0,15.0,12.0,1, - , - , - , - , - , - ,0.0,44,44, - , - , - ,가디안,31,31,Default,,,0,0,?,?,0,687,7,0,?,?,?,0,?,?
0,5/6/26 22:59:51,48,콘팡,-,?,콘팡44,8.0,8.0,190,62,800,44.4,44.4,44.4,1.0,8.0,11.0,1, - , - , - , - , - , - ,0.0,358,358,도나리,147,147, - , - , - ,Default,,,0,0,?,?,0,708,7,0,?,?,?,0,?,?
0,5/6/26 22:59:53,399,비버니,-,?,비버니91,6.0,6.0,117,53,600,91.1,91.1,91.1,15.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,2889,2889,비버통,2599,2599, - , - , - ,Default,,,0,0,?,?,0,1573,7,0,?,?,?,0,?,?
